P1,P2,P3,P4,x1,y1,z1,x2,y2,z2,r,label
0,0,1,1,1.17,-11.78,5.5,-1.52,-10.62,0.44,109,2
0,0,1,1,-4.46,-13.77,4.09,-1.07,-9.9,-1,108,2
0,0,1,1,8.24,-19.6,7.83,0.52,-9.53,0.27,109,2
0,1,1,1,1.96,-18.92,9.21,-2.25,-12.17,0.35,109,2
0,1,1,1,0.34,-8.84,-5.4,-3.25,-18.39,-6.63,125,3
1,1,1,0,-1.21,-10.9,-5.84,-0.05,-10.62,5.84,197,3
1,1,0,0,-0.99,-9.92,-0.32,7.72,-7.21,-4.72,255,3
1,1,0,0,7.68,-6.62,14.26,5.47,2.33,-1.62,277,4
1,1,0,0,-1.63,-10.02,2.82,-3.35,-9.38,-3.58,280,4
1,1,0,0,-6.98,-11.41,-1.95,-2.92,-8.68,-3.5,281,4
1,1,0,1,-0.8,-9.97,0.09,-2.97,-9.32,-0.07,280,4
1,1,0,1,-0.08,-9.23,-1.4,-5.16,-10.26,-3.89,275,4
1,1,0,0,-0.06,-9.93,1.39,-2.84,-10.74,-1.65,248,4
1,1,0,0,0.24,-10.23,3.11,-0.37,-8.31,-1.11,191,4
1,1,0,0,0.03,-10.22,0.61,-5.31,-11.68,-2.2,140,4
1,1,0,0,1.69,-10.32,2.02,-14.82,-14.03,-16.44,119,4
1,0,0,1,-0.67,-12.99,-2.7,11.87,-2.75,-6.32,117,4
1,0,1,1,-1.17,-14.04,9.34,-2.44,-9.09,-3.03,119,1
1,0,1,1,-0.42,-18.84,6.34,-1.76,-9.7,0.39,118,1
1,0,1,1,0.17,-5.35,-12.61,-0.52,-8.76,-0.91,118,1
0,0,1,1,2.03,-4.21,12.35,2.06,-9.03,0.57,119,1
0,0,1,1,-1.4,-8.79,-17.68,3.43,-8.45,1.11,119,2
0,0,1,1,3.84,-10.17,7.36,0.04,-9.02,-2.11,119,2
0,0,1,1,4.67,-8.31,13.73,3.81,-9.13,1,112,2
0,0,1,1,6.2,-7.91,2.18,0.1,-11.68,-13.11,112,2
0,0,1,1,1.99,-12.85,2.49,-2.31,-8.62,-4.83,111,2
0,0,1,1,-0.55,-11.03,-2.13,0.06,-9.12,0.69,111,2
0,0,1,1,1.04,-11.62,1.55,-2.86,-10.13,0.95,110,2
0,0,1,1,0.65,-10.95,19.6,-0.56,-9.96,-0.13,110,2
0,0,1,1,0.51,-9.25,5.18,-1.31,-9.8,-0.06,111,2
0,1,1,1,-1.17,3.62,-2.77,-1.13,-9.37,1.1,110,2
0,1,1,1,1.52,-12.55,2.99,-1.85,-13.71,3.16,115,3
1,1,1,1,-1.15,-10.32,2,11.6,-15.55,5.55,171,3
1,1,0,0,-1.41,-8.83,-0.98,5.65,1.24,-7.76,249,3
1,1,0,0,2.78,-9.72,4.47,0.76,-6.29,-7.98,282,4
1,1,0,0,7.7,-10.12,7.61,11.46,-7.87,7.25,295,4
1,1,0,0,-0.36,-8.78,1.08,-0.25,-7.29,4.29,296,4
1,1,0,0,19.6,-4.53,15.12,-6.53,-9.03,-2.2,295,4
1,1,0,0,2.92,-9.03,7.55,-3.53,-10.43,-0.05,295,4
1,1,0,0,1.22,-9.97,9.62,-2.12,-10.14,-1.47,273,4
1,1,0,0,0.43,-10.14,2.08,-2.05,-10.7,-1.68,236,4
1,1,0,0,-0.49,-10.23,-3.75,-4.26,-10.41,-1.92,176,4
1,1,0,0,-0.3,-10.84,-0.09,-7.35,-13.72,-0.57,129,4
1,1,0,0,-0.82,-10.27,-4.09,-5.66,-18.49,2.32,128,4
1,0,0,1,-1.84,-15.52,1.14,9.51,-10.71,2.77,128,1
1,0,1,1,0.39,-17.3,2.39,-0.63,-10.93,-0.1,128,1
1,0,1,1,3.2,-10.95,-7.7,-0.65,-10.11,-0.33,129,1
0,0,1,1,-0.37,-7.42,19.6,0.04,-8.97,-2.08,129,1
0,0,1,1,-2.86,-5.04,-8.92,-0.43,-9.63,-1.5,128,2
0,0,1,1,2.52,-9.6,0.19,2.97,-9.13,4.03,122,2
0,0,1,1,0.12,-5.46,8.91,6.83,-10.48,-4.42,111,2
0,0,1,1,3.19,-9.04,-3.68,-8.84,-11.18,-19.6,111,2
0,0,1,1,1.06,-12.58,2.51,-5.99,-10.18,-4.63,110,2
0,0,1,1,0.31,-11.44,-0.49,0.49,-9.57,0.72,108,2
0,0,1,1,1.11,-13.35,3.14,0.1,-9.67,1.13,108,2
0,0,1,1,4.53,-8.18,2.23,-1.13,-9.14,-0.09,108,2
0,0,1,1,1.22,-9.62,3.98,-0.96,-9.49,-0.13,109,2
0,0,1,1,0.54,-19.6,11.96,-1.59,-9.86,1.76,108,3
0,1,1,1,0.39,-13.88,4.59,-1.1,-13.52,2.95,110,3
1,1,1,1,-1.19,-10.09,1.48,9.21,-16.37,8.35,169,3
1,1,1,0,-2.91,-10.8,-4.21,6.74,0.1,-4.66,257,3
1,1,0,0,-1.85,-9.93,-9.46,2.11,-1.39,-18.25,285,4
1,1,0,0,-4.78,-12.2,3.81,0.84,-0.99,-5.36,301,4
1,1,0,0,-1.33,-9.94,-1.21,-6.01,-8.75,-3.31,300,4
1,1,0,0,-0.41,-10.3,1.79,-0.89,-10.47,-0.4,300,4
1,1,0,0,-0.89,-9.93,-0.57,-1.75,-9.19,0.1,300,4
1,1,0,0,-0.56,-9.54,0.5,2.65,-9.52,-0.11,280,4
1,1,0,0,-1.04,-9.61,-4.79,-2.96,-9.88,-0.15,245,4
1,1,0,0,-0.08,-9.95,2.42,-4.46,-10.5,-0.85,185,4
1,1,0,0,-0.44,-10.65,-1.56,-5.23,-10.28,-2.67,137,4
1,1,0,0,-9.58,-9.33,-19.6,-0.95,-15.21,0.17,126,4
1,0,0,1,-0.08,-13.33,3.92,4.54,-3.02,-3.55,126,1
1,0,1,1,-4.03,-14.78,-5.94,1.2,-9.19,-1.2,127,1
1,0,1,1,-3.68,-16.86,-11.54,0.14,-10.63,0.85,126,1
0,0,1,1,-3.91,-2.92,-19.25,1.12,-9.65,2.16,127,1
0,0,1,1,-2.72,-5.13,-0.89,0.03,-11.07,3.85,126,2
0,0,1,1,1.76,-7.88,2.38,4.82,-9.47,1.4,123,2
0,0,1,1,5.11,-4.81,11.48,4.08,-8.36,3.01,113,2
0,0,1,1,11.02,-9.72,9.2,-13.98,-16.03,-19.6,112,2
0,0,1,1,1.38,-12.34,1.7,2.08,-9.31,0.57,106,2
0,0,1,1,-0.4,-12.71,0.66,2.18,-9.36,0.54,107,2
0,0,1,1,0.49,-12.27,5.98,-1.5,-9.68,2.34,106,2
0,0,1,1,4.03,-10.3,6.19,0.8,-9.01,1.66,108,2
0,0,1,1,1.34,-9.69,4.64,0.66,-9.67,2.11,106,2
0,0,1,1,7.59,-6.26,18.02,0.1,-10.08,2.39,106,2
0,1,1,1,0.62,-15.51,-3.58,-2.36,-11.8,0.87,108,3
1,1,1,1,-0.56,-9.95,-1.39,4.84,-19.27,6.06,154,3
1,1,0,0,0.29,-8.69,-0.53,12.98,-10.06,1.54,237,3
1,1,0,0,-0.74,-9.18,-0.74,4.34,-7.68,-5.67,281,4
1,1,0,0,0.5,-9.31,19.6,-2.91,-7.14,-5.88,299,4
1,1,0,0,-3,-10.33,-12.92,-7.91,-13.23,7.44,298,4
1,1,0,0,0.04,-8.6,1.97,-2.73,-11,2,299,4
1,1,0,0,-1.22,-9.8,-7.89,-1.22,-10.16,-0.91,299,4
1,1,0,0,0.59,-10.31,2.86,-2.3,-10.88,-0.04,277,4
1,1,0,0,1.59,-11.42,3.26,-8.15,-10.3,-1.8,236,4
1,1,0,0,-2.31,-10.7,-9.7,-5.51,-10.85,2.34,167,4
1,1,0,0,-0.78,-10.12,0.57,-3.65,-8.47,-2.12,125,4
1,0,0,0,-1.9,-10.24,-4.5,-2.03,-19.6,6.18,119,4
1,0,0,1,0.23,-12.19,2.49,-0.55,-16.49,-2.44,118,1
1,0,1,1,-5.59,-17.96,3.93,-2.08,-9.95,0.31,119,1
1,0,1,1,-0.33,-8.77,-8.67,0.42,-10.5,-0.2,119,1
0,0,1,1,6.31,-6.1,19.6,0.43,-9.19,-0.66,118,1
0,0,1,1,1.25,-7.12,-2.96,-0.08,-11.21,0.98,119,2
0,0,1,1,2.73,-10.24,1.75,-2.97,-9.28,-1.48,119,2
0,0,1,1,-1.13,-9.13,-4.75,0.35,-10.3,2.51,116,2
0,0,1,1,2.38,-11.15,2,-1.85,-8.72,-4.72,115,2
0,0,1,1,1.91,-12.45,0.57,-0.66,-8.04,1.74,113,2
0,0,1,1,0.74,-12.61,0.51,0.91,-9.73,0.96,111,2
0,0,1,1,1.07,-12.89,1.84,-1.5,-11.15,0.88,111,2
0,0,1,1,1.84,-6.69,5.73,-2.45,-9.24,0.87,111,2
0,0,1,1,1.84,-8.76,8.91,-1.62,-10.08,-0.72,111,2
0,1,1,1,1.45,-14.86,-2.85,-3.27,-9.76,4.24,111,2
1,1,1,1,0.29,-9.26,-4.82,3.24,-19.6,3.77,129,3
1,1,1,0,-0.38,-10.21,3.3,7.11,-14.39,-1.73,199,3
1,1,0,0,-0.49,-9.74,1.7,7.39,-7.93,1.86,267,3
1,1,0,0,-0.6,-9.3,-1.16,1.17,-6.17,0.11,290,4
1,1,0,0,-7.99,-9.91,-6.25,-2.01,-9.08,-3.02,294,4
1,1,0,0,-10.8,-9.07,-0.2,-2.04,-9.95,1.49,294,4
1,1,0,0,1.46,-9.38,0.83,-1.88,-10,2.23,294,4
1,1,0,0,0.59,-9.85,7.91,-2.8,-10.72,0.16,294,4
1,1,0,0,-0.66,-9.56,-3.75,-5.53,-10.55,-2.51,268,4
1,1,0,0,0.04,-9.68,-2.26,-3.34,-9.75,-0.95,229,4
1,1,0,0,1,-11.42,-0.84,-2.15,-9.07,-0.38,186,4
1,1,0,0,0.96,-9.54,-3.01,-0.34,-13.22,-5.81,167,4
1,0,0,1,-0.83,-10.71,-4,-1.62,-8.67,-8.45,167,4
1,0,1,1,-0.23,-14.18,-0.55,7.35,-9.65,3.83,168,1
1,0,1,1,-12.2,-19.6,-17.08,-1.61,-10.38,-0.35,168,1
0,0,1,1,1.45,-9.35,-7.58,0.09,-9.41,-0.91,168,1
0,0,1,1,12.64,-10.04,-19.6,3.55,-9,0.51,167,2
0,0,1,1,9.02,-7.64,10.91,3.25,-9.03,8.52,145,2
0,0,1,1,2.13,-9.58,1.04,4.37,-9.26,2.84,124,2
0,0,1,1,4.47,-8.48,19.6,5.46,-12.16,-4.8,118,2
0,0,1,1,-6.11,-11.42,9.59,1.17,-8.86,-1.57,117,2
0,0,1,1,1.13,-11.4,1.63,1.18,-9.24,-0.02,111,2
0,0,1,1,1.65,-11.44,1.53,0.74,-9.9,0.74,111,2
0,0,1,1,1.32,-11.51,-2.7,-0.88,-9.37,0.34,111,2
0,0,1,1,2.14,-7.99,-7.49,-1.22,-9.31,-1.86,111,2
0,0,1,1,0.63,-9.52,10.26,-0.69,-9.01,2.36,111,2
0,1,1,1,4.57,10.96,-12.9,-1.7,-10.45,-0.68,111,2
0,1,1,1,4.88,-9.84,0.4,0.05,-13.16,0.19,118,3
1,1,1,1,-1.96,-10.3,4.25,-19.6,-12.64,9.64,148,3
1,1,1,0,-0.46,-10.04,-0.17,4.08,-6.58,-0.43,213,3
1,1,0,0,4.06,-8.38,-7.54,10.38,-4.26,2.53,262,3
1,1,0,0,1.06,-7.73,-16.46,-0.02,-5.55,-2.14,282,4
1,1,0,0,0.06,-10.87,1.54,-0.6,-8.77,-1.61,282,4
1,1,0,0,1.41,-9.81,8.03,-1.38,-13.56,-2.98,283,4
1,1,0,0,-1.61,-9.69,-5.81,-4.32,-9.63,0.47,285,4
1,1,0,0,-0.45,-9.94,-0.25,-0.87,-10.11,-0.45,284,4
1,1,0,0,0.24,-9.82,0.55,-3.04,-10.42,-1.72,262,4
1,1,0,0,-0.24,-10.14,2.98,-6.33,-9.74,-4.53,209,4
1,1,0,0,0.23,-10.42,1.66,-7.35,-11.31,-3.21,144,4
1,1,0,0,0.64,-9.97,-6.15,-5.78,-14.3,-0.73,122,4
1,0,0,1,-1.16,-14.03,2.35,5.42,-17.53,-11.43,122,1
1,0,1,1,-5.3,-13.5,3.5,-1.05,-9.03,-0.23,126,1
1,0,1,1,0.38,-17.67,6.58,-0.89,-9.04,-0.45,137,1
0,0,1,1,-9.3,-11.25,19.6,2.53,-9.22,2.82,137,1
0,0,1,1,2,-10.4,-8.68,2.12,-9.84,-1.03,137,2
0,0,1,1,1.58,-11.36,6.95,-0.17,-9.78,-5.33,137,2
0,0,1,1,-0.91,-8.22,-1.56,-1.27,-9,-1.95,123,2
0,0,1,1,3.33,-7.56,8.89,9.42,-9.89,6.59,117,2
0,0,1,1,0.7,-13.33,2.13,5.92,-12.46,-6.92,113,2
0,0,1,1,-0.07,-11.64,2.15,-0.07,-8.82,0.48,111,2
0,0,1,1,0.42,-10.63,8.76,-1.99,-10.77,-2.14,111,2
0,0,1,1,-2.51,-11.22,-5.47,0.81,-9.77,-0.21,110,2
0,0,1,1,2.9,-8.39,6.17,-0.72,-8.57,0.57,110,2
0,1,1,1,12.7,-8.76,14.37,-1.89,-10.72,0.82,110,2
0,1,1,1,-2.97,-14.95,0.29,-1.88,-17.06,2.05,118,3
1,1,1,1,-1.42,-10.18,0.04,-15.27,-17.63,13.51,182,3
1,1,0,0,-2.26,-9.87,0.57,2.49,-4.88,0.15,270,3
1,1,0,0,0.27,-8.46,4.67,7.49,-4.41,3.33,295,3
1,1,0,0,7.56,-7.58,12.07,-3.86,-8.93,-7.05,311,4
1,1,0,0,-0.74,-9.53,3.36,-5.8,-8.59,1.8,312,4
1,1,0,0,9.81,-10.35,-6.76,-1.27,-10.21,2.69,312,4
1,1,0,0,-0.35,-10.36,4.85,-2.17,-9.49,0.15,312,4
1,1,0,0,0.12,-9.78,3.89,-4.52,-10.32,-3.49,280,4
1,1,0,0,0.53,-10.33,2.98,-4.05,-10.87,-1.47,233,4
1,1,0,0,-0.09,-10.36,1.43,-6.53,-11.86,-0.23,154,4
1,1,0,0,0.11,-10.01,2.26,-7.66,-12.28,-1.24,121,4
1,0,0,0,-0.42,-12.8,7.65,4.85,-18.68,-7.03,116,4
1,0,0,1,-2,-12.59,-3.23,5.34,-14.96,10.11,115,4
1,0,1,1,2.3,-18.22,0.8,0.7,-9.13,-2.04,116,1
1,0,1,1,1.35,-8.66,-0.08,0.52,-10.53,2.53,115,1
0,0,1,1,-3.29,-7.53,-15.5,-1.89,-8.86,-1.49,116,1
0,0,1,1,4.96,-5.72,16.08,0.33,-9.74,-7.17,116,1
0,0,1,1,5.77,-7.2,3.4,2.29,-9.08,2.13,116,1
0,0,1,1,-1.42,-6.52,-1.28,-0.85,-7.72,-1.59,116,2
0,0,1,1,-8.71,-10.12,-1.63,-9.5,-9.61,1.48,116,2
0,0,1,1,2.17,-12.68,0.86,2.03,-8.43,2.31,116,2
0,0,1,1,0.32,-12.55,-1.9,-1.49,-9.86,-0.56,116,2
0,0,1,1,-0.13,-12.79,1.03,-0.73,-9.62,-0.48,116,2
0,0,1,1,3.62,-9.58,10.73,-0.61,-9.83,-2.15,116,2
0,0,1,1,3.51,-16.96,3.04,-0.45,-10.02,1.24,116,2
0,1,1,1,5.92,3.19,-6.26,-2.74,-9.03,1.37,117,2
0,1,1,1,-2.37,-10.17,-10.92,4.69,-17.9,-0.01,127,2
1,1,1,1,0.28,-9.88,1.66,2.26,-12.04,-11.39,185,3
1,1,0,0,-1.31,-10.05,-0.86,15.94,-6.67,4.18,257,3
1,1,0,0,7.28,-9.24,18.54,7.5,-3.69,6.31,281,3
1,1,0,0,-0.43,-10.31,-7.09,-4.47,-7.37,3.92,281,3
1,1,0,0,-1.64,-10.31,-4.73,-5.99,-8.66,-1,282,4
1,1,0,0,2.86,-11.47,7.59,-3.08,-8.97,0.16,282,4
1,1,0,0,-0.09,-9.46,3.06,-4.19,-10.02,-3.71,281,4
1,1,0,0,-1.84,-9.77,-6.3,1.14,-9.79,1.41,265,4
1,1,0,0,0.72,-9.79,2.79,0.15,-9.86,-0.94,227,4
1,1,0,0,0.26,-10.29,-0.74,-0.9,-10.94,-0.86,174,4
1,1,0,0,0.67,-10.07,1.68,-6.71,-10.1,-0.69,139,4
1,0,0,0,-0.92,-11.05,2.32,-4.66,-14.05,-2.45,122,4
1,0,0,1,-0.83,-11.56,-0.63,4.47,3.79,2.66,121,4
1,0,1,1,-2.41,-14.9,4.36,-0.32,-10.14,-2.16,122,4
1,0,1,1,-6.11,-16.8,17.92,-1.07,-9.17,0.36,122,1
0,0,1,1,-0.52,-3.15,-13.42,0.96,-9.57,-0.72,122,1
0,0,1,1,-0.04,-3.34,6.99,1.57,-8.57,-1.06,122,1
0,0,1,1,4.37,-8.03,-15.19,4.46,-8.62,2.35,122,1
0,0,1,1,5.18,-10.21,10.42,3.86,-9.28,3.04,122,2
0,0,1,1,-5.26,-4.93,-3.73,-3.48,-8.88,0.45,115,2
0,0,1,1,8.03,-13.41,7.28,4.7,-11.54,0.08,115,2
0,0,1,1,0.66,-12.39,-0.68,0.76,-9.52,-1.49,111,2
0,0,1,1,0.56,-11.99,5.61,-0.6,-9.7,0.83,112,2
0,0,1,1,1.58,-11.45,7.55,1.06,-8.87,1.86,111,2
0,0,1,1,1.63,-9.47,2.54,-0.09,-9.79,-4.57,111,2
0,0,1,1,2.29,-13.47,9.93,-1.46,-9.77,-0.2,112,2
0,1,1,1,4.9,-16.26,11.47,-1.32,-11.62,1.66,118,2
1,1,1,1,-1.18,-9.41,-2.72,2.12,-19.6,4.12,165,2
1,1,1,0,-0.06,-9.38,0.62,3.54,-9.01,-0.21,239,3
1,1,0,0,-4.41,-10.76,2.03,-0.94,-4.58,-19.6,281,3
1,1,0,0,2.82,-10.02,7.31,-0.02,-1.1,-9.74,294,3
1,1,0,0,0.78,-9.59,14.73,-0.28,-7.5,-0.72,293,3
1,1,0,0,7.12,-7.68,7.2,-2.11,-9.67,1.45,293,4
1,1,0,0,0.63,-9.81,2.84,-5.92,-10.01,-1.51,293,4
1,1,0,0,-1.22,-10.45,-4.19,-2.87,-9.15,-0.5,145,4
1,0,0,0,0.88,-10,-0.08,-3.55,-8.74,0.56,135,4
1,0,0,0,-0.75,-11.68,0.96,-4.86,-17.04,-2.43,132,4
1,0,0,1,0.14,-11.26,-0.97,1.82,-19.6,-9.59,131,4
1,0,1,1,-5.92,-19.09,-11.91,1.35,-8.7,-5.33,131,1
1,0,1,1,2.13,-12.41,-3.95,-2.13,-9.43,2.57,132,1
0,0,1,1,-1.47,-4.47,-4.28,-0.61,-8.77,-3.37,131,1
0,0,1,1,1.32,-6.07,-0.83,-3.07,-10.99,1.01,131,1
0,0,1,1,2.91,-8.54,-0.65,2.82,-8.95,0.6,132,1
0,0,1,1,0.15,-8.44,-3.28,1.23,-9.12,0.87,123,2
0,0,1,1,3.8,-11.94,16.77,8.94,-14.87,-10.39,121,2
0,0,1,1,0.95,-12.08,-0.07,0.92,-9.46,1.62,121,2
0,0,1,1,1.11,-16.22,-1.9,3.85,-9.07,2.89,115,2
0,0,1,1,1.95,-12.75,7.01,-1.23,-9.44,0.16,114,2
0,0,1,1,-0.56,-12.86,19.6,0.03,-8.67,2.46,115,2
0,0,1,1,0.67,-9.56,7.07,-1.02,-9.26,0.28,114,2
0,0,1,1,0.55,-8.12,3.37,-2.05,-9.56,0.97,114,2
0,1,1,1,4.65,0.05,-10.8,-2.44,-10.04,0.51,114,2
1,1,1,1,-1.59,-9.15,-12.53,-1.95,-17.6,-3.44,119,3
1,1,1,0,-0.5,-9.84,-2.78,-19.6,-17.2,1.49,189,3
1,1,0,0,-2.2,-10.63,0.29,5.15,-6.79,-2.76,263,3
1,1,0,0,2.41,-7.22,-3.5,5.78,-4.98,0.05,294,3
1,1,0,0,-0.96,-10.02,-7.41,-0.61,-7.15,-0.9,307,4
1,1,0,0,-1.12,-9.93,5.73,-0.63,-9.25,3.56,307,4
1,1,0,0,4.61,-7.79,-2.62,-5.28,-10.06,2.83,307,4
1,1,0,0,0.43,-9.87,-2.38,-2.04,-9.85,-0.6,307,4
1,1,0,0,-0.75,-9.72,-0.93,-3.37,-9.66,1.11,272,4
1,1,0,0,0.18,-9.72,2.81,-2.07,-9.68,0.14,232,4
1,1,0,0,0.52,-10.29,3.54,-2.96,-10.47,-1.11,166,4
1,1,0,0,-1.5,-12.72,19.6,2.16,-13.09,-0.71,133,4
1,0,0,1,-0.59,-11.46,-2.52,5.68,0.38,-2.93,133,4
1,0,1,1,2.69,-13.71,-0.27,5.24,-9.34,3.4,133,4
1,0,1,1,1.09,-19.06,3.73,-1.17,-9.84,-0.31,136,1
0,0,1,1,2.8,-10.78,7.8,1.55,-9.64,1.43,137,1
0,0,1,1,3.62,-5.91,1.33,2.73,-8.7,1.11,137,1
0,0,1,1,0.97,-5.68,-7.24,-2.68,-10.43,-1.34,136,1
0,0,1,1,2.57,-9.14,-1.45,1.94,-8.93,0.4,137,1
0,0,1,1,4.55,-9.04,15.57,2.43,-9.06,-0.01,121,2
0,0,1,1,1.74,-9.75,6.33,0.06,-10.11,2.65,118,2
0,0,1,1,1.5,-13.1,2.31,6.03,-9.82,3.72,120,2
0,0,1,1,0.63,-11.33,2.02,-0.13,-9.33,-0.67,118,2
0,0,1,1,1.4,-11.14,3.64,-1.75,-12.12,0,115,2
0,0,1,1,-0.34,-11.14,1.68,-2.54,-9.85,-1.96,114,2
0,0,1,1,0.24,-7.85,-2.46,-1.66,-9.58,0.02,115,2
0,0,1,1,1.11,-8.94,3.55,-2.48,-9.36,-1.46,115,2
0,0,1,1,0.91,-11.36,-10.79,-1.03,-9.47,1.33,115,2
0,1,1,1,-4.66,-17.21,-2.7,-2.62,-10.71,0.61,115,2
0,1,1,1,-0.5,-9.9,0.63,-2.29,-19.6,1.3,172,3
1,1,1,0,-2.83,-10,-1.66,-5.89,-5.02,-7.18,253,3
1,1,0,0,0.88,-9.58,3.26,7.07,-5.52,1.87,281,3
1,1,0,0,-5.13,-10.38,-1.58,-4.11,-6.75,-2.55,288,3
1,1,0,0,1.09,-9.56,-0.58,-4.64,-8.44,1.91,288,3
1,1,0,0,3.1,-9.54,3.58,-3.9,-11.6,-0.01,288,4
1,1,0,0,-5.31,-10.97,-6.63,-1.89,-10.1,-3.29,288,4
1,1,0,0,-0.86,-9.7,-1.71,-3.69,-9.92,-2.17,276,4
1,1,0,0,-0.79,-10.07,-3.23,-1.73,-9.16,1.32,251,4
1,1,0,0,0.31,-10.1,3.14,3.06,-8.72,-0.2,209,4
1,1,0,0,-5.58,-12.75,-12.72,-5.73,-9.52,0.83,166,4
